GPS_CODE,GPS variables,LOCATION,Country,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
D030,"Change in statutory teachers' salaries, 15 years of experience, minimum training, upper secondary education (2005=100)",OAVG,OECD - Average,2011,2011,IDX,Index,0,Units,,,103,,
D030,"Change in statutory teachers' salaries, 15 years of experience, minimum training, upper secondary education (2005=100)",OAVG,OECD - Average,2012,2012,IDX,Index,0,Units,,,101,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2000,2000,HOUR,Hours,1,Tens,,,882,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2005,2005,HOUR,Hours,1,Tens,,,888,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2006,2006,HOUR,Hours,1,Tens,,,884,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2007,2007,HOUR,Hours,1,Tens,,,877,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2008,2008,HOUR,Hours,1,Tens,,,873,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2009,2009,HOUR,Hours,1,Tens,,,874,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2010,2010,HOUR,Hours,1,Tens,,,868,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2011,2011,HOUR,Hours,1,Tens,,,873,,
D031,"Teaching hours per year, primary education, public institutions",AUS,Australia,2012,2012,HOUR,Hours,1,Tens,,,871,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2000,2000,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2005,2005,HOUR,Hours,1,Tens,,,774,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2006,2006,HOUR,Hours,1,Tens,,,774,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2007,2007,HOUR,Hours,1,Tens,,,774,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2008,2008,HOUR,Hours,1,Tens,,,779,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2009,2009,HOUR,Hours,1,Tens,,,779,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2010,2010,HOUR,Hours,1,Tens,,,779,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2011,2011,HOUR,Hours,1,Tens,,,779,,
D031,"Teaching hours per year, primary education, public institutions",AUT,Austria,2012,2012,HOUR,Hours,1,Tens,,,779,,
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2000,2000,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2005,2005,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2006,2006,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2007,2007,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2008,2008,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2009,2009,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2010,2010,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2011,2011,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",BEL,Belgium,2012,2012,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2000,2000,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2005,2005,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2006,2006,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2007,2007,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2008,2008,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2009,2009,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2010,2010,HOUR,Hours,1,Tens,,,799,,
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2011,2011,HOUR,Hours,1,Tens,,,799,,
D031,"Teaching hours per year, primary education, public institutions",CAN,Canada,2012,2012,HOUR,Hours,1,Tens,,,802,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2000,2000,HOUR,Hours,1,Tens,,,,m,Missing value
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2005,2005,HOUR,Hours,1,Tens,,,813,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2006,2006,HOUR,Hours,1,Tens,,,854,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2007,2007,HOUR,Hours,1,Tens,,,849,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2008,2008,HOUR,Hours,1,Tens,,,849,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2009,2009,HOUR,Hours,1,Tens,,,832,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2010,2010,HOUR,Hours,1,Tens,,,862,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2011,2011,HOUR,Hours,1,Tens,,,840,,
D031,"Teaching hours per year, primary education, public institutions",CZE,Czech Republic,2012,2012,HOUR,Hours,1,Tens,,,827,,
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2000,2000,HOUR,Hours,1,Tens,,,640,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2005,2005,HOUR,Hours,1,Tens,,,640,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2006,2006,HOUR,Hours,1,Tens,,,648,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2007,2007,HOUR,Hours,1,Tens,,,648,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2008,2008,HOUR,Hours,1,Tens,,,648,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2009,2009,HOUR,Hours,1,Tens,,,648,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2010,2010,HOUR,Hours,1,Tens,,,650,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2011,2011,HOUR,Hours,1,Tens,,,650,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",DNK,Denmark,2012,2012,HOUR,Hours,1,Tens,,,659,f,This value has a note in the original table
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2000,2000,HOUR,Hours,1,Tens,,,656,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2005,2005,HOUR,Hours,1,Tens,,,677,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2006,2006,HOUR,Hours,1,Tens,,,677,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2007,2007,HOUR,Hours,1,Tens,,,677,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2008,2008,HOUR,Hours,1,Tens,,,677,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2009,2009,HOUR,Hours,1,Tens,,,677,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2010,2010,HOUR,Hours,1,Tens,,,680,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2011,2011,HOUR,Hours,1,Tens,,,680,,
D031,"Teaching hours per year, primary education, public institutions",FIN,Finland,2012,2012,HOUR,Hours,1,Tens,,,673,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2000,2000,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2005,2005,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2006,2006,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2007,2007,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2008,2008,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2009,2009,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2010,2010,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2011,2011,HOUR,Hours,1,Tens,,,936,,
D031,"Teaching hours per year, primary education, public institutions",FRA,France,2012,2012,HOUR,Hours,1,Tens,,,924,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2000,2000,HOUR,Hours,1,Tens,,,783,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2005,2005,HOUR,Hours,1,Tens,,,808,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2006,2006,HOUR,Hours,1,Tens,,,810,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2007,2007,HOUR,Hours,1,Tens,,,806,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2008,2008,HOUR,Hours,1,Tens,,,805,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2009,2009,HOUR,Hours,1,Tens,,,805,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2010,2010,HOUR,Hours,1,Tens,,,805,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2011,2011,HOUR,Hours,1,Tens,,,804,,
D031,"Teaching hours per year, primary education, public institutions",DEU,Germany,2012,2012,HOUR,Hours,1,Tens,,,804,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2000,2000,HOUR,Hours,1,Tens,,,609,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2005,2005,HOUR,Hours,1,Tens,,,604,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2006,2006,HOUR,Hours,1,Tens,,,604,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2007,2007,HOUR,Hours,1,Tens,,,590,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2008,2008,HOUR,Hours,1,Tens,,,593,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2009,2009,HOUR,Hours,1,Tens,,,589,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2010,2010,HOUR,Hours,1,Tens,,,589,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2011,2011,HOUR,Hours,1,Tens,,,589,,
D031,"Teaching hours per year, primary education, public institutions",GRC,Greece,2012,2012,HOUR,Hours,1,Tens,,,569,,
D031,"Teaching hours per year, primary education, public institutions",HUN,Hungary,2000,2000,HOUR,Hours,1,Tens,,,583,,
D031,"Teaching hours per year, primary education, public institutions",HUN,Hungary,2005,2005,HOUR,Hours,1,Tens,,,583,,
D031,"Teaching hours per year, primary education, public institutions",HUN,Hungary,2006,2006,HOUR,Hours,1,Tens,,,583,,
D031,"Teaching hours per year, primary education, public institutions",HUN,Hungary,2007,2007,HOUR,Hours,1,Tens,,,583,,
D031,"Teaching hours per year, primary education, public institutions",HUN,Hungary,2008,2008,HOUR,Hours,1,Tens,,,610,,
